Bldg Num,Building Name,Abbrev,Address,GSF,Own / Lease,Status,Class,Year,Age,LEED Level,LEED Certification Year,X,Y,,,,,,,,,,,
0185L,Mccomas Soccer Field Press Box,MSFPB,867 Washington Street Sw,144,Owned,Active,Building,2003,14,,,33.731429,-84.3909225,,,,,,,,,,,
40,New Residence Hall East,NRHE,590 Washington Street Sw,63195,Owned,Active,Building,1998,19,,,33.7316356,-84.3909199,,,,,,,,,,,
187,Cassell Coliseum,COL,675 Washington Street Sw,187000,Owned,Active,Building,1963,54,,,33.7317732,-84.3909182,,,,,,,,,,,
0260A,Big Al'S Architecture Design Studio,BGALS,201 North Main Street,2850,,Terminated,Building,0,2017,,,33.7469269,-117.8664505,,,,,,,,,,,
260,Vtcc Systems Development Offices,,201 North Main Street,2850,,Terminated,Building,0,2017,,,33.7469269,-117.8664505,,,,,,,,,,,
302,Teske House,TESKE,206 Washington Street Sw,4839,Leased,Active,Building,0,2017,,,33.748994,-84.3880503,,,,,,,,,,,
0124N,Greenhouse,,Garden Lane,0,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124P,Greenhouse,,Garden Lane,0,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124L,Greenhouse A2,,Garden Lane,798,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124M,Greenhouse A4,,Garden Lane,702,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124Q,Greenhouse A5,,Garden Lane,540,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124T,Greenhouse A6,,Garden Lane,540,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124S,Greenhouse A7,,Garden Lane,192,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124U,Greenhouse F9,,Garden Lane,1309,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124K,Wood Storage Building A1,,Garden Lane,1144,,Demolished,Building,1973,44,,,33.7821898,-84.3042053,,,,,,,,,,,
0124R,Greenhouse A3,,Garden Lane,1024,,Demolished,Building,1996,21,,,33.7821898,-84.3042053,,,,,,,,,,,
2330,Tuckit In Storage,OM2330,3950 South Main Street,600,Leased,Active,Building,0,2017,,,33.8286147,-117.5735441,,,,,,,,,,,
280,Bull House,BULL,617 North Main Street,6154,,Terminated,Building,1943,74,,,33.888257,-117.5639228,,,,,,,,,,,
0280A,Bull House Apartments,BHAPT,617 North Main Street,1899,,Terminated,Building,1943,74,,,33.888257,-117.5639228,,,,,,,,,,,
2005,Downtown North,DTNA,620 North Main Street,750,,Terminated,Building,1987,30,,,33.8892042,-117.5646192,,,,,,,,,,,
968,Amphitheater Building,4H0968,164 4h Center Drive,3626,Owned,Active,Building,1984,33,,,33.9692629,-112.7292692,,,,,,,,,,,
0968A,Amphitheater Control And Restroom,4H968A,164 4h Center Drive,0,,Inactive,Building,1984,33,,,33.9692629,-112.7292692,,,,,,,,,,,
967,Lillie'S Cottage,4H0967,176 4h Center Drive,2000,Owned,Active,Building,1982,35,,,33.9693883,-112.729015,,,,,,,,,,,
964,Pool Bath House,4H0964,266 4h Center Drive,1800,Owned,Active,Building,1981,36,,,33.9697213,-112.7283308,,,,,,,,,,,
267,Hospitality Center,,506 South Main Street,300,,Terminated,Building,0,2017,,,34.0463178,-118.2484253,,,,,,,,,,,
2448,Conservation Management Institute Iv,,101-B South Main Street,1200,,Terminated,Building,0,2017,,,34.0521468,-118.243757,,,,,,,,,,,
340,Residence [Tenant House],MOORR,1010 Old Mill Road,1138,Owned,Active,Building,1957,60,,,34.117837,-118.129402,,,,,,,,,,,
509,Frame Shed,,Old Mill Road,540,,Demolished,Structure,1957,60,,,34.1496172,-84.8070648,,,,,,,,,,,
502,Linkous Barn,,Old Mill Road,500,,Demolished,Structure,1957,60,,,34.1496172,-84.8070648,,,,,,,,,,,
503,Sheep And Equipment Building,,Old Mill Road,1265,,Demolished,Structure,1957,60,,,34.1496172,-84.8070648,,,,,,,,,,,
505,Small Red Barn,,Old Mill Road,454,,Demolished,Structure,1957,60,,,34.1496172,-84.8070648,,,,,,,,,,,
67,Special Purpose Housing - Building G,SPC G,2575 Oak Lane,9300,Owned,Active,Building,1990,27,,,34.207032,-117.103325,,,,,,,,,,,
2460,Condor Apartment,,110 Claude Scott Road,1480,,Terminated,Building,1927,90,,,34.2316208,-84.2972256,,,,,,,,,,,
2446,Conservation Management Institute Vii,,408 South Quartermaster Circle,2438,,Terminated,Building,0,2017,,,34.4139555,-77.6463423,,,,,,,,,,,
2341,Bower Apartments,,214 Bower Street,5000,,Terminated,Building,0,2017,,,34.5301617,-93.0514221,,,,,,,,,,,
2347,Powers House,,606 Willbrook Circle,1800,,Terminated,Building,1989,28,,,34.5704393,-77.4062932,,,,,,,,,,,
0273A,Electric Service Building,,1419 North Main Street,4800,,Terminated,Building,0,2017,,,34.653483,-99.3343668,,,,,,,,,,,
264,Electro-Tech House,,1503 North Main Street,0,,Terminated,Building,0,2017,,,34.6541212,-99.3343715,,,,,,,,,,,
2535,University Of Mary Washington,,4224 University Drive,64,,Terminated,Building,0,2017,,,34.7350199,-86.63157,,,,,,,,,,,
501,Barn,BARNM,1020-C Old Mill Road,6080,Owned,Active,Building,1920,97,,,34.7469989,-82.5693747,,,,,,,,,,,
506,Tool Shed,TOOL,1020-D Old Mill Road,875,Owned,Active,Structure,1957,60,,,34.7469989,-82.5693747,,,,,,,,,,,
511,New Agronomy Machine Shed,AGNS3,1020-B Old Mill Road,6190,Owned,Active,Building,1974,43,,,34.7469989,-82.5693747,,,,,,,,,,,
309,Residence [Frame House],,1100 Old Mill Road,1599,,Demolished,Building,1920,97,,,34.7474775,-82.5682575,,,,,,,,,,,
2344,Cri Properties Apartments,,220 Winners Circle S.,1100,,Terminated,Building,2001,16,,,34.762709,-77.297154,,,,,,,,,,,
,,,Jacksonville NC 28546,,,,,0,2017,,,34.8425818,-77.4013403,,,,,,,,,,,
2601,Foxridge Apartments 10100,,10100 Blue Ridge Drive,836,,Terminated,Building,0,2017,,,34.8751231,-84.3221387,,,,,,,,,,,
2255,Mechanical Engineering Storage,,300 North Franklin Road,3000,,Terminated,Building,0,2017,,,34.8870549,-82.4152359,,,,,,,,,,,
722,Garage,,U.S. Route 29,504,,Terminated,Building,0,2017,,,34.937042,-82.066208,,,,,,,,,,,
720,Lab And Office Building,,U.S. Route 29,2816,,Terminated,Building,0,2017,,,34.937042,-82.066208,,,,,,,,,,,
721,Laboratory,,U.S. Route 29,1116,,Terminated,Building,0,2017,,,34.937042,-82.066208,,,,,,,,,,,
2445,Conservation Management Institute Ii,,450 South Quartermaster Circle,1750,,Terminated,Building,0,2017,,,34.9425299,-81.9911578,,,,,,,,,,,
0550A,Silo,LC550A,437 Plantation Road,245,Owned,Active,Structure,1955,62,,,34.9748371,-81.042951,,,,,,,,,,,
2493,House Of N. Iacino,,206 South Pine Street,3000,,Terminated,Building,1885,132,,,34.997701,-78.091228,,,,,,,,,,,
0510A,Agronomy Storage Shed,AGNS1,1008-E Old Mill Road,2360,Owned,Active,Building,1961,56,,,35.0020631,-82.3805061,,,,,,,,,,,
1317,Old Cattle Barn,KL1317,9124 River Ford Road,4856,Owned,Active,Building,1945,72,,,35.0062177,-90.0812803,,,,,,,,,,,
2425,Stickney House,,116 Buckeye Branch Road,720,,Terminated,Building,1980,37,,,35.080122,-83.346705,,,,,,,,,,,
,,,Rosman NC 28772,,,,,0,2017,,,35.143721,-82.8212432,,,,,,,,,,,
2545,Frederick Self Storage,,120 Monroe Avenue,50,,Terminated,Building,0,2017,,,35.1441612,-90.0523323,,,,,,,,,,,
2111,Ivy Garden Apartments,OM2111,208 Turner Street,300,Leased,Active,Building,1980,37,,,35.1593017,-79.4223118,,,,,,,,,,,
2110,Center For Optimal Design,,208 Turner Street,300,,Terminated,Building,0,2017,,,35.1593017,-79.4223118,,,,,,,,,,,
,,,Franklin NC 28734,,,,,0,2017,,,35.1823171,-83.3815429,,,,,,,,,,,
,,,Franklin NC 28734,,,,,0,2017,,,35.1823171,-83.3815429,,,,,,,,,,,
,,,Franklin NC 28734,,,,,0,2017,,,35.1823171,-83.3815429,,,,,,,,,,,
,,,Pinehurst NC 28374,,,,,0,2017,,,35.2035849,-79.4591378,,,,,,,,,,,
2357,Davner Residence,,941 Bridge Avenue,2912,,Terminated,Building,1947,70,,,35.2252275,-88.2521921,,,,,,,,,,,
,,,Frisco NC 27936,,,,,0,2017,,,35.2298559,-75.6324876,,,,,,,,,,,
2566,Cherry Lane Apartments I,,722 North University Street,850,,Terminated,Building,0,2017,,,35.310443,-97.253637,,,,,,,,,,,
2376,Starboard Drive House,OS2376,41610 Starboard Drive,1891,Leased,Active,Building,1998,19,,,35.340313,-75.510983,,,,,,,,,,,
,,,Avon NC 27915,,,,,0,2017,,,35.3521855,-75.5108445,,,,,,,,,,,
0727A,Central District Extension Office,,304 Church Street N,1800,,Terminated,Building,0,2017,,,35.419026,-80.5890815,,,,,,,,,,,
727,Courtland Realty Building,,304 Church Street N,3090,,Terminated,Building,0,2017,,,35.419026,-80.5890815,,,,,,,,,,,
2397,Piazza,,Grande 15,1313,,Terminated,Building,0,2017,,,35.4849027,-82.5581124,,,,,,,,,,,
331,Residence,LC0331,109 Plantation Road,1227,Owned,Active,Building,1957,60,,,35.5499065,-78.4939361,,,,,,,,,,,
544,Swine Breeding And Gestation Wing,SC0544,108 Plantation Road,4031,Owned,Active,Structure,1970,47,,,35.5499482,-78.4948812,,,,,,,,,,,
258,Old Townside Building,,205 South Main Street,5018,,Terminated,Building,0,2017,,,35.6661864,-80.4710935,,,,,,,,,,,
266,Reading Clinic,,508 South Main Street,0,,Terminated,Building,0,2017,,,35.6949837,-80.8750675,,,,,,,,,,,
332,Police Horse Stables,HSTBL,2498 Smithfield Road,3312,Owned,Active,Building,1987,30,,,35.7789265,-78.4784088,,,,,,,,,,,
244,Old Pump House At Duck Pond,MC0244,2096 Smithfield Road,150,,Demolished,Structure,1950,67,,,35.7792508,-78.4784656,,,,,,,,,,,
,,,Kingston TN 37763,,,,,0,2017,,,35.8809084,-84.5085447,,,,,,,,,,,
,,,Kingston TN 37763,,,,,0,2017,,,35.8809084,-84.5085447,,,,,,,,,,,
2260,Fisheries And Wildlife,,65 Old Mail Road,1600,,Terminated,Building,0,2017,,,35.9429566,-85.0264765,,,,,,,,,,,
2348,Roche House,,4613 Pompano Court,1000,,Terminated,Building,1972,45,,,35.943717,-75.6190568,,,,,,,,,,,
2001,Fisheries And Wildlife Data Lab,,2206 South Main Street,1200,,Terminated,Building,0,2017,,,35.947079,-78.5371567,,,,,,,,,,,
2000,Fisheries And Wildlife Data Lab,,2206 South Main Street,1488,,Terminated,Building,0,2017,,,35.947079,-78.5371567,,,,,,,,,,,
2250,Parking Services At Colony Park,,2001 South Main Street,1716,,Terminated,Building,0,2017,,,35.9490987,-78.5312277,,,,,,,,,,,
,,,Nags Head NC 27959,,,,,0,2017,,,35.9573922,-75.6240619,,,,,,,,,,,
2502,B & B Storage,,505 Radford Street,100,,Terminated,Building,0,2017,,,35.9699462,-79.9894268,,,,,,,,,,,
2492,Premier Real Estate Apartments,,1116 Cornell Street,2250,,Terminated,Building,0,2017,,,35.9884065,-78.919389,,,,,,,,,,,
2410,Caus Display Space,,108 West Roanoke Street,45,,Terminated,Building,0,2017,,,36.0135848,-95.7894497,,,,,,,,,,,
2491,Kent Square Ii,KENT2,202 South Main Street,2856,Leased,Active,Building,2005,12,,,36.0674266,-79.3994773,,,,,,,,,,,
0288A,Plaza I Building A,PLZIA,200 Country Club Drive,2804,,Terminated,Building,0,2017,,,36.0998373,-79.7897881,,,,,,,,,,,
0288B,Plaza I Building B,PLZIB,200 Country Club Drive,920,,Terminated,Building,0,2017,,,36.0998373,-79.7897881,,,,,,,,,,,
0288C,Plaza I Building C,PLZIC,200 Country Club Drive,575,,Terminated,Building,0,2017,,,36.0998373,-79.7897881,,,,,,,,,,,
0288D,Plaza I Building D,PLIZID,200 Country Club Drive,4963,,Terminated,Building,0,2017,,,36.0998373,-79.7897881,,,,,,,,,,,
2485,Clover Hollow Greenhouse,,197 Givens Lane,4800,,Terminated,Building,0,2017,,,36.3594638,-85.8205233,,,,,,,,,,,
432,Plant Pathology Garage,PPGAR,625 Old Glade Road,1536,Owned,Active,Building,1954,63,,,36.5161775,-80.9505403,,,,,,,,,,,
0433A,Plant Pathology Lab And Office,PPLBO,625 Old Glade Road,3764,Owned,Active,Building,1954,63,,,36.5161775,-80.9505403,,,,,,,,,,,
0433E,Plant Pathology Greenhouse,,635 Old Glade Road,1014,,Demolished,Structure,1965,52,,,36.5161775,-80.9505403,,,,,,,,,,,
0433J,Plant Pathology Greenhouse,,635 Old Glade Road,1025,,Demolished,Building,1965,52,,,36.5161775,-80.9505403,,,,,,,,,,,
435,Plant Pathology Lab,PPLAB,675 Old Glade Road,5680,Owned,Active,Building,1967,50,,,36.5161775,-80.9505403,,,,,,,,,,,
0433P,Plant Pathology Greenhouse,PPGRM,635 Old Glade Road,1014,Owned,Active,Structure,2016,1,,,36.5161775,-80.9505403,,,,,,,,,,,
427,Urban Pest Control Facility,UPEST,701 Old Glade Road,2379,Owned,Active,Building,1988,29,,,36.5161784,-80.9505397,,,,,,,,,,,
2466,National Tire Research Center,NTIRE,1020 Lotus Drive,15500,Leased,Active,Building,0,2017,,,36.5563326,-79.1948305,,,,,,,,,,,
2467,Jouster Garage,,Va. International Raceway Raceplex,180,,Terminated,Building,0,2017,,,36.560008,-79.202606,,,,,,,,,,,
,,,Alton VA 24520,,,,,0,2017,,,36.5731952,-79.0027896,,,,,,,,,,,
,,,Alton VA 24520,,,,,0,2017,,,36.5731952,-79.0027896,,,,,,,,,,,
,,,Ridgeway VA 24148,,,,,0,2017,,,36.5768046,-79.8583721,,,,,,,,,,,
2462,Hawkins Building,OV2462,230 Slayton Avenue,18309,Leased,Active,Building,0,2017,,,36.5779289,-79.3546799,,,,,,,,,,,
2461,Central District Extension Office,,150-B Slayton Avenue,563,,Terminated,Building,0,2017,,,36.5786906,-79.3572475,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Suffolk VA 23437,,,,,0,2017,,,36.6243839,-76.8028933,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Critz VA 24082,,,,,0,2017,,,36.6303641,-80.1449192,,,,,,,,,,,
,,,Danville VA 24540,,,,,0,2017,,,36.6313237,-79.4028639,,,,,,,,,,,
,,,Danville VA 24540,,,,,0,2017,,,36.6313237,-79.4028639,,,,,,,,,,,
,,,Danville VA 24540,,,,,0,2017,,,36.6313237,-79.4028639,,,,,,,,,,,
,,,Stuart VA 24171,,,,,0,2017,,,36.6363992,-80.2693963,,,,,,,,,,,
2176,Lakewood Road,,408 Lakewood Road,3909,,Terminated,Building,1960,57,,,36.6453134,-93.3239058,,,,,,,,,,,
,,,Abingdon VA 24211,,,,,0,2017,,,36.6621842,-81.9752995,,,,,,,,,,,
2635,Spoon Creek Storage,OV2635,Us 58,200,Leased,Active,Building,0,2017,,,36.6769531,-79.7866398,,,,,,,,,,,
2468,River Stone Technology Park - Building 1,,1100 Confroy Drive,1393,,Terminated,Building,0,2017,,,36.6811544,-78.9441732,,,,,,,,,,,
777,Old Farrowing Building And Feed Mixing,TW0777,6321 Holland Road,3120,Owned,Active,Building,1948,69,,,36.6842477,-76.7675089,,,,,,,,,,,
772,Service Building,TW0772,6321 Holland Road,3593,Owned,Active,Building,1949,68,,,36.6842477,-76.7675089,,,,,,,,,,,
0772B,Greenhouse B,,6321 Holland Road,1796,,Demolished,Building,1952,65,,,36.6842477,-76.7675089,,,,,,,,,,,
787,Machinery Shed And Shop,TW0787,6321 Holland Road,4509,Owned,Active,Building,1953,64,,,36.6842477,-76.7675089,,,,,,,,,,,
781,Closed Environmental Building,TW0781,6321 Holland Road,1152,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
783,Feeder Pig Shed,TW0783,6321 Holland Road,3520,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
789,Open Shed [Peanut Quality Evaluation],TW0789,6321 Holland Road,1152,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
784,Six Corn Bins,TW0784,6321 Holland Road,131,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
785,Sow Confinement Building,TW0785,6321 Holland Road,3216,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
776,Storage Building [Old Office],TW0776,6321 Holland Road,336,Owned,Active,Building,1961,56,,,36.6842477,-76.7675089,,,,,,,,,,,
778,New Farrowing Building,TW0778,6321 Holland Road,4144,Owned,Active,Building,1962,55,,,36.6842477,-76.7675089,,,,,,,,,,,
780,Swine Nutritional Building,TW0780,6321 Holland Road,3834,Owned,Active,Building,1962,55,,,36.6842477,-76.7675089,,,,,,,,,,,
774,Pole Barn,TW0774,6321 Holland Road,2340,Owned,Active,Building,1963,54,,,36.6842477,-76.7675089,,,,,,,,,,,
775,Feed Storage And Curing,TW0775,6321 Holland Road,1780,Owned,Active,Building,1964,53,,,36.6842477,-76.7675089,,,,,,,,,,,
0772A,Greenhouse A,TW772A,6321 Holland Road,1796,Owned,Active,Building,1966,51,,,36.6842477,-76.7675089,,,,,,,,,,,
786,Pesticide Building,TW0786,6321 Holland Road,1800,Owned,Active,Building,1966,51,,,36.6842477,-76.7675089,,,,,,,,,,,
779,Swine Evaluation Station,TW0779,6321 Holland Road,4150,Owned,Active,Building,1967,50,,,36.6842477,-76.7675089,,,,,,,,,,,
0779A,Tool Shed And Swine Evaluation Station,TW779A,6321 Holland Road,1000,Owned,Active,Building,1967,50,,,36.6842477,-76.7675089,,,,,,,,,,,
0781A,Half-Open Shed,TW781A,6321 Holland Road,1224,Owned,Active,Building,1970,47,,,36.6842477,-76.7675089,,,,,,,,,,,
793,Peanut Drying Facility,TW0793,6321 Holland Road,723,Owned,Active,Building,1970,47,,,36.6842477,-76.7675089,,,,,,,,,,,
773,Steel Frame Shed [Peanut Quality Evaluation],TW0773,6321 Holland Road,3680,Owned,Active,Building,1970,47,,,36.6842477,-76.7675089,,,,,,,,,,,
788,Machinery Storage Shed,TW0788,6321 Holland Road,2960,Owned,Active,Building,1971,46,,,36.6842477,-76.7675089,,,,,,,,,,,
782,Small Farrowing Building,TW0782,6321 Holland Road,1248,Owned,Active,Building,1972,45,,,36.6842477,-76.7675089,,,,,,,,,,,
794,Ag. Engineers Office And Machine Lab,TW0794,6321 Holland Road,4450,Owned,Active,Building,1979,38,,,36.6842477,-76.7675089,,,,,,,,,,,
795,Butler Building At Holland Farm [Peanut Quality Evaluation],TW0795,6321 Holland Road,3724,Owned,Active,Building,1982,35,,,36.6842477,-76.7675089,,,,,,,,,,,
771,Main Office And Lab Building,TRC,6321 Holland Road,12036,Owned,Active,Building,1989,28,,,36.6842477,-76.7675089,,,,,,,,,,,
796,Butler Building - Multi-Event Building,TW0796,6321 Holland Road,4704,Owned,Active,Building,1993,24,,,36.6842477,-76.7675089,,,,,,,,,,,
768,Soybean Field Lab,TW0768,6321 Holland Road,4950,Owned,Active,Building,1993,24,,,36.6842477,-76.7675089,,,,,,,,,,,
770,Open Stall Barn,TW0770,6321 Holland Road,432,Owned,Active,Building,1998,19,,,36.6842477,-76.7675089,,,,,,,,,,,
769,Pumping Station,TW0769,6321 Holland Road,192,Owned,Active,Building,2004,13,,,36.6842477,-76.7675089,,,,,,,,,,,
0772C,Greenhouse C,TW772C,6321 Holland Road,1152,Owned,Active,Building,2016,1,,,36.6842477,-76.7675089,,,,,,,,,,,
767,Pesticide Storage Building,TW0767,6321 Holland Road,965,Owned,Active,Building,2016,1,,,36.6842477,-76.7675089,,,,,,,,,,,
0794A,Ag. Engineers Storage Building,TW794A,6321 Holland Road,3680,Owned,Active,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
791,Boiler Room,,6321 Holland Road,0,,Demolished,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
0791A,Greenhouse,,6321 Holland Road,2322,,Demolished,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
0791B,Greenhouse,,6321 Holland Road,1798,,Demolished,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
790,Headhouse And Storage Building,TW0790,6321 Holland Road,1280,Owned,Active,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
792,Peanut Drying - Statistical Lab,TW0792,6321 Holland Road,1400,Owned,Active,Building,0,2017,,,36.6842477,-76.7675089,,,,,,,,,,,
2295,Southwest District Extension Office,OV2295,1 Partnership Circle,2224,Leased,Active,Building,0,2017,,,36.6967633,-82.0005629,,,,,,,,,,,
,,,Abingdon VA 24210,,,,,0,2017,,,36.7098335,-81.9773482,,,,,,,,,,,
,,,Abingdon VA 24210,,,,,0,2017,,,36.7098335,-81.9773482,,,,,,,,,,,
,,,Abingdon VA 24210,,,,,0,2017,,,36.7098335,-81.9773482,,,,,,,,,,,
,,,Abingdon VA 24212,,,,,0,2017,,,36.71,-81.98,,,,,,,,,,,
2297,Stor-It-All,OV2297,16325 Taylor Place,150,Leased,Active,Building,0,2017,,,36.7123666,-81.9171588,,,,,,,,,,,
,,,Suffolk VA 23473,,,,,0,2017,,,36.7263193,-76.5977937,,,,,,,,,,,
,,,Suffolk VA 23473,,,,,0,2017,,,36.7263193,-76.5977937,,,,,,,,,,,
434,Horticulture Storage Building,,Old Glade Road,705,,Demolished,Building,1954,63,,,36.756493,-81.7545455,,,,,,,,,,,
